-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.488697598938972,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9994117315507608,1.0,0.48259015098622227,0.9915938080012777,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9993771144711375,1.0,0.4822034301898762,0.9910573545149025,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9884787258074322,1.0,0.47228223901344524,0.9890932976095892,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9775801152393705,1.0,0.46237497562636865,0.9871502892504008,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9666817265756652,1.0,0.4524820893121739,0.9852284716572438,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9557833379119599,1.0,0.4426036923917429,0.9833277026102117,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9448851711526112,1.0,0.43274023414860324,0.9814479821093047,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9339870043932624,1.0,0.42289182690363675,0.9795897368142414,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9230890595382703,1.0,0.4130588076194892,0.9777526822852094,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9121911146832782,1.0,0.40324140093792427,0.9759369607421149,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.9012933917326426,1.0,0.3934399438215877,0.9741427144048641,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8903956687820069,1.0,0.38365466091224326,0.972369943273457,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8794979458313713,1.0,0.37388600149341844,0.9706186473478938,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8686004447850922,1.0,0.3641341902068771,0.9688889688480806,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8577031656431698,1.0,0.35439956401526485,0.9671809077740174,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8468058865012473,1.0,0.3446823475603455,0.9654946063456105,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8359086073593248,1.0,0.33498299012564664,0.9638299223429535,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.825011550121759,1.0,0.32530182867381385,0.962187140205859,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8141147147885496,1.0,0.315639087846611,0.9605661177144209,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.8032178794553402,1.0,0.3059952169275656,0.958966854868639,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7923212660264873,1.0,0.29637055287932335,0.957389778328232,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7814246525976346,1.0,0.2867655449854118,0.9558344614334814,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7705282610731383,1.0,0.2771804178875947,0.9543013308441057,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7596318695486421,1.0,0.2676157331902815,0.9527902443401989,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7487356999285024,1.0,0.25807171553523595,0.9513012019217607,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.737839641260541,1.0,0.2485489265268676,0.9498344880286038,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7269438044969362,1.0,0.23904770312782206,0.9483898182209157,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7160479677333313,1.0,0.229568382300745,0.9469674769385089,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.7051523528740831,1.0,0.22011163797092775,0.9455674641813833,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.694256848967013,1.0,0.21067769478013412,0.9441899221694452,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6833615669642996,1.0,0.20126722665365543,0.9428347086827884,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6724663959137644,1.0,0.19188045823325542,0.9415018237214128,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6615713358154075,1.0,0.1825180634442255,0.940191551725131,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6506764976214072,1.0,0.17318049157009316,0.9389037504740367,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6397817703795852,1.0,0.16386819189438603,0.9376385621880362,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6288871540899413,1.0,0.15458161370063161,0.9363959868671294,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6179927597046542,1.0,0.14532154323500315,0.9351760245113164,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.6070985872237236,1.0,0.1360883174601463,0.9339788173405034,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.5962045256949712,1.0,0.12688261030135242,0.9328042231347842,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.585310575118397,1.0,0.11770487104214908,0.9316525263339712,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.5744168464461795,1.0,0.1085557736078276,0.9305235847181582,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.5635233396783186,1.0,0.09943587960279741,0.9294175405072514,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.5519651184103836,1.0,0.08201603403053151,0.9191245170123097,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.5410673954597481,1.0,0.07289748787608401,0.9180594321344029,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
